text,scenario_id,standard_name,relevance,role,unit,source,group_id,split,training_angle
负荷_raw,thermal_power_boiler,unit_load,required,disturbance,MW,multi_angle:case_and_suffix_noise,970b671d44ecfb75,external_train,case_and_suffix_noise
2号线_AERATION_AIR_FLOW_测点A12,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:equipment_channel_context,bc6a06fd7487a6f3,external_train,equipment_channel_context
2号线_BLOWER_AIR_FLOW_测点A12,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:equipment_channel_context,4118e8f37aee2915,external_train,equipment_channel_context
2号线_aeration_air_flow_测点A12,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:equipment_channel_context,5e992aebcbddf825,external_train,equipment_channel_context
2号线_曝气风量_测点A12,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:equipment_channel_context,acfc19971defb12f,external_train,equipment_channel_context
AERATION.AIR.FLOW,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:separator_noise,07220383b111f984,external_train,separator_noise
AERATION_AIR_FLOW(Nm3/h),wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_parenthesis,bef6d4d809f895fe,external_train,unit_parenthesis
AERATION_AIR_FLOW__Nm3/h__AI,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_channel_mix,517dd6e92aa249bb,external_train,unit_channel_mix
BLOWER.AIR.FLOW,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:separator_noise,ef11e6aa7f757ea1,external_train,separator_noise
BLOWER_AIR_FLOW(Nm3/h),wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_parenthesis,fce6abf05fd19afe,external_train,unit_parenthesis
BLOWER_AIR_FLOW__Nm3/h__AI,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_channel_mix,ae785458fa7fa1e0,external_train,unit_channel_mix
DCS-A-AERATION_AIR_FLOW-PV-07,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:dcs_vendor_envelope,f0ae0b203ee21103,external_train,dcs_vendor_envelope
DCS-A-BLOWER_AIR_FLOW-PV-07,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:dcs_vendor_envelope,464de7645f1c7566,external_train,dcs_vendor_envelope
DCS-A-aeration_air_flow-PV-07,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:dcs_vendor_envelope,600696c7d2023bc1,external_train,dcs_vendor_envelope
DCS-A-曝气风量-PV-07,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:dcs_vendor_envelope,d0eb7604b643db34,external_train,dcs_vendor_envelope
PLC01.AERATION_AIR_FLOW.VALUE,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:plc_vendor_envelope,745b9a673f3db932,external_train,plc_vendor_envelope
PLC01.BLOWER_AIR_FLOW.VALUE,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:plc_vendor_envelope,a6d68cac4023dbf9,external_train,plc_vendor_envelope
PLC01.aeration_air_flow.VALUE,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:plc_vendor_envelope,59fb8ec893446505,external_train,plc_vendor_envelope
PLC01.曝气风量.VALUE,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:plc_vendor_envelope,875950c2cba3f7ab,external_train,plc_vendor_envelope
aeration.air.flow,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:separator_noise,be09ae8ac6e5d1dd,external_train,separator_noise
aeration_air_flow(Nm3/h),wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_parenthesis,e829701812ec9b15,external_train,unit_parenthesis
aeration_air_flow__Nm3/h__AI,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_channel_mix,e6432e7e0228d46d,external_train,unit_channel_mix
aeration_air_flow_raw,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:case_and_suffix_noise,4130284be2933f86,external_train,case_and_suffix_noise
blower_air_flow_raw,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:case_and_suffix_noise,0ed62b81a921bbb4,external_train,case_and_suffix_noise
曝气风量,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:separator_noise,5246d30703728039,external_train,separator_noise
曝气风量(Nm3/h),wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_parenthesis,9e05c2499ca97515,external_train,unit_parenthesis
曝气风量__Nm3/h__AI,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:unit_channel_mix,1a166bc22ee60e1c,external_train,unit_channel_mix
曝气风量_raw,wastewater_aeration,aeration_air_flow,required,manipulated,Nm3/h,multi_angle:case_and_suffix_noise,0bef4c5ce9103f87,external_train,case_and_suffix_noise
2号线_BLOWER_FREQ_测点A12,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:equipment_channel_context,dc71663ee63c51dd,external_train,equipment_channel_context
2号线_风机频率_测点A12,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:equipment_channel_context,b78b71b5c7cf5e21,external_train,equipment_channel_context
2号线_鼓风机频率_测点A12,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:equipment_channel_context,570ec26e9ee56ce9,external_train,equipment_channel_context
BLOWER.FREQ,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:separator_noise,d58caf9270aba3fb,external_train,separator_noise
BLOWER_FREQ(Hz),wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:unit_parenthesis,b37820d8ebb34da3,external_train,unit_parenthesis
BLOWER_FREQ__Hz__AI,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:unit_channel_mix,5650f57effcde677,external_train,unit_channel_mix
DCS-A-BLOWER_FREQ-PV-07,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:dcs_vendor_envelope,f3e2059cd909e247,external_train,dcs_vendor_envelope
DCS-A-风机频率-PV-07,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:dcs_vendor_envelope,3ac365584c1be71b,external_train,dcs_vendor_envelope
DCS-A-鼓风机频率-PV-07,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:dcs_vendor_envelope,4fde96aadcc60e90,external_train,dcs_vendor_envelope
PLC01.BLOWER_FREQ.VALUE,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:plc_vendor_envelope,94a0f8c8241bca38,external_train,plc_vendor_envelope
PLC01.风机频率.VALUE,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:plc_vendor_envelope,bf75e4532643f171,external_train,plc_vendor_envelope
PLC01.鼓风机频率.VALUE,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:plc_vendor_envelope,5d21573fcd9c7c91,external_train,plc_vendor_envelope
blower_freq_raw,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:case_and_suffix_noise,04e3964943bf4fd7,external_train,case_and_suffix_noise
风机频率,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:separator_noise,362c36702fdbdebe,external_train,separator_noise
风机频率(Hz),wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:unit_parenthesis,7ed4ce444a5a4fb2,external_train,unit_parenthesis
风机频率__Hz__AI,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:unit_channel_mix,98b06ef791025923,external_train,unit_channel_mix
风机频率_raw,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:case_and_suffix_noise,66382253b1a6183a,external_train,case_and_suffix_noise
鼓风机频率,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:separator_noise,528e7af6d8c924e2,external_train,separator_noise
鼓风机频率(Hz),wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:unit_parenthesis,8336deb8322aed87,external_train,unit_parenthesis
鼓风机频率__Hz__AI,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:unit_channel_mix,b61696b42c7b8e5b,external_train,unit_channel_mix
鼓风机频率_raw,wastewater_aeration,blower_frequency,useful,manipulated,Hz,multi_angle:case_and_suffix_noise,0f50bcc707e36b57,external_train,case_and_suffix_noise
2号线_DO_测点A12,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:equipment_channel_context,987821dfb5a2e4c8,external_train,equipment_channel_context
2号线_dissolved_oxygen_测点A12,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:equipment_channel_context,bd17c89757c68145,external_train,equipment_channel_context
2号线_曝气池DO_测点A12,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:equipment_channel_context,5c5004d5d8191841,external_train,equipment_channel_context
2号线_溶解氧_测点A12,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:equipment_channel_context,9864d5144859f93f,external_train,equipment_channel_context
DCS-A-DO-PV-07,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,92cd02c04b9edd51,external_train,dcs_vendor_envelope
DCS-A-dissolved_oxygen-PV-07,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,b72b55ae21db5d89,external_train,dcs_vendor_envelope
DCS-A-曝气池DO-PV-07,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,4f9886f4873dc394,external_train,dcs_vendor_envelope
DCS-A-溶解氧-PV-07,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,7a7b746e6a583eb5,external_train,dcs_vendor_envelope
DO,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:separator_noise,a754917df75b2729,external_train,separator_noise
DO(mg/L),wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_parenthesis,43e15ed76b0a750d,external_train,unit_parenthesis
DO__mg/L__AI,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_channel_mix,b88f6310cb7646f9,external_train,unit_channel_mix
PLC01.DO.VALUE,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:plc_vendor_envelope,1ed9805ef409e1de,external_train,plc_vendor_envelope
PLC01.dissolved_oxygen.VALUE,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:plc_vendor_envelope,c1890d891d4f0e7b,external_train,plc_vendor_envelope
PLC01.曝气池DO.VALUE,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:plc_vendor_envelope,2db4387a32ddcceb,external_train,plc_vendor_envelope
PLC01.溶解氧.VALUE,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:plc_vendor_envelope,b4b7423af2f16453,external_train,plc_vendor_envelope
dissolved.oxygen,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:separator_noise,5c390a5bc8d7e236,external_train,separator_noise
dissolved_oxygen(mg/L),wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_parenthesis,c704aa6eabab956e,external_train,unit_parenthesis
dissolved_oxygen__mg/L__AI,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_channel_mix,ce90939c0a940838,external_train,unit_channel_mix
dissolved_oxygen_raw,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:case_and_suffix_noise,d7d8f4102c15900e,external_train,case_and_suffix_noise
do_raw,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:case_and_suffix_noise,68c18d7af566ddc5,external_train,case_and_suffix_noise
曝气池DO,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:separator_noise,9631a6f22fd1530c,external_train,separator_noise
曝气池DO(mg/L),wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_parenthesis,043817af80b8a98a,external_train,unit_parenthesis
曝气池DO__mg/L__AI,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_channel_mix,8d0517447bba8cd0,external_train,unit_channel_mix
曝气池do_raw,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:case_and_suffix_noise,77dcbb43ca850dc6,external_train,case_and_suffix_noise
溶解氧,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:separator_noise,79bb2d834107d91d,external_train,separator_noise
溶解氧(mg/L),wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_parenthesis,2bbf8a8479527e9e,external_train,unit_parenthesis
溶解氧__mg/L__AI,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:unit_channel_mix,fb7bd1491775d233,external_train,unit_channel_mix
溶解氧_raw,wastewater_aeration,dissolved_oxygen,required,controlled,mg/L,multi_angle:case_and_suffix_noise,e9a3cfc245f03b92,external_train,case_and_suffix_noise
2号线_OUT_AMMONIA_测点A12,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:equipment_channel_context,e791f08f25afd31f,external_train,equipment_channel_context
2号线_effluent_ammonia_测点A12,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:equipment_channel_context,ef09c559794411d7,external_train,equipment_channel_context
2号线_出水氨氮_测点A12,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:equipment_channel_context,ed5c6dee51505b51,external_train,equipment_channel_context
DCS-A-OUT_AMMONIA-PV-07,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,7d053924b172f673,external_train,dcs_vendor_envelope
DCS-A-effluent_ammonia-PV-07,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,4b89a3f282793049,external_train,dcs_vendor_envelope
DCS-A-出水氨氮-PV-07,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,fe9596212e53f9db,external_train,dcs_vendor_envelope
OUT.AMMONIA,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:separator_noise,cdc78023c9909ec5,external_train,separator_noise
OUT_AMMONIA(mg/L),wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:unit_parenthesis,b5aa98ee1a1fca0f,external_train,unit_parenthesis
OUT_AMMONIA__mg/L__AI,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:unit_channel_mix,f9dfe0c36dcd4cac,external_train,unit_channel_mix
PLC01.OUT_AMMONIA.VALUE,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:plc_vendor_envelope,4c2736778bf78380,external_train,plc_vendor_envelope
PLC01.effluent_ammonia.VALUE,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:plc_vendor_envelope,b40083371e021385,external_train,plc_vendor_envelope
PLC01.出水氨氮.VALUE,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:plc_vendor_envelope,534110af44caf290,external_train,plc_vendor_envelope
effluent.ammonia,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:separator_noise,c1a2236b736c01a9,external_train,separator_noise
effluent_ammonia(mg/L),wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:unit_parenthesis,67e0cf17f17b7ee1,external_train,unit_parenthesis
effluent_ammonia__mg/L__AI,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:unit_channel_mix,4a122a88afdd3c2e,external_train,unit_channel_mix
effluent_ammonia_raw,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:case_and_suffix_noise,15900bcec976c1ef,external_train,case_and_suffix_noise
out_ammonia_raw,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:case_and_suffix_noise,77aa8403bfaad7d4,external_train,case_and_suffix_noise
出水氨氮,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:separator_noise,ec75c2314e9d03f0,external_train,separator_noise
出水氨氮(mg/L),wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:unit_parenthesis,3e9b3dc5cd3a8ff1,external_train,unit_parenthesis
出水氨氮__mg/L__AI,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:unit_channel_mix,cf273bb0ffc203d1,external_train,unit_channel_mix
出水氨氮_raw,wastewater_aeration,effluent_ammonia,required,controlled,mg/L,multi_angle:case_and_suffix_noise,b0d6f9c193349929,external_train,case_and_suffix_noise
2号线_effluent_cod_测点A12,wastewater_aeration,effluent_cod,required,controlled,mg/L,multi_angle:equipment_channel_context,32069f4970753768,external_train,equipment_channel_context
DCS-A-effluent_cod-PV-07,wastewater_aeration,effluent_cod,required,controlled,mg/L,multi_angle:dcs_vendor_envelope,5464c45bba7da441,external_train,dcs_vendor_envelope
PLC01.effluent_cod.VALUE,wastewater_aeration,effluent_cod,required,controlled,mg/L,multi_angle:plc_vendor_envelope,52327d3209b7474b,external_train,plc_vendor_envelope
