采集时间,塔顶温度(℃),塔顶压力(kPa),回流流量(t/h),后续流程流量(t/h),第六塔板温度(℃),塔底温度A(℃),塔底温度B(℃),C4浓度(%)
2026-07-02 11:22:00,63.02,610.36,76.912,120.471,82.878,113.825,112.89,1.208
2026-07-02 11:23:00,62.962,610.183,77.488,120.631,82.932,113.814,112.785,1.227
2026-07-02 11:24:00,62.977,608.991,77.475,120.256,82.722,113.784,112.664,1.209
2026-07-02 11:25:00,63.044,610.104,77.644,120.404,82.924,113.912,113.015,1.206
2026-07-02 11:26:00,62.922,608.455,77.498,120.584,82.869,113.89,112.906,1.23
2026-07-02 11:27:00,63.054,610.389,77.529,120.962,82.747,113.949,112.926,1.228
2026-07-02 11:28:00,63.005,611.664,77.859,120.704,82.702,113.843,112.847,1.205
2026-07-02 11:29:00,63.03,610.651,77.796,120.182,82.714,113.8,112.821,1.204
2026-07-02 11:30:00,62.867,610.532,77.633,120.417,82.662,113.984,112.956,1.211
2026-07-02 11:31:00,62.992,608.304,78.197,120.888,82.784,113.734,112.799,1.218
2026-07-02 11:32:00,62.806,610.174,78.149,120.623,82.898,113.756,112.805,1.223
2026-07-02 11:33:00,62.892,609.562,78.035,120.956,82.989,113.871,112.927,1.203
2026-07-02 11:34:00,62.953,609.101,78.034,120.572,82.7,113.718,112.722,1.219
2026-07-02 11:35:00,63.037,609.637,78.411,120.461,82.694,114.145,113.092,1.211
2026-07-02 11:36:00,62.95,608.027,77.714,120.065,82.629,113.938,113.023,1.191
2026-07-02 11:37:00,62.899,608.143,78.626,120.578,82.692,114.05,113.092,1.234
2026-07-02 11:38:00,63.019,607.666,78.516,121.101,82.767,114.047,112.99,1.208
2026-07-02 11:39:00,62.847,609.093,78.885,120.833,82.809,113.942,112.995,1.213
2026-07-02 11:40:00,62.871,608.731,78.169,121.28,82.932,113.829,112.893,1.206
2026-07-02 11:41:00,62.874,607.701,78.488,121.3,82.944,113.756,112.804,1.2
2026-07-02 11:42:00,62.889,607.536,77.998,120.403,82.698,113.844,113.064,1.205
2026-07-02 11:43:00,62.845,607.98,78.537,120.955,82.848,114.004,113.219,1.213
2026-07-02 11:44:00,62.861,606.993,78.88,121.021,82.846,114.136,113.313,1.218
2026-07-02 11:45:00,62.901,607.344,78.785,121.522,82.867,114.001,113.026,1.23
2026-07-02 11:46:00,62.863,607.816,78.544,120.732,83.034,113.945,113.251,1.207
2026-07-02 11:47:00,62.783,607.605,78.984,120.878,82.86,113.823,112.969,1.213
2026-07-02 11:48:00,62.783,606.318,78.766,120.988,82.962,113.734,112.868,1.211
2026-07-02 11:49:00,62.912,608.377,78.886,120.746,82.693,114.07,113.235,1.232
2026-07-02 11:50:00,62.846,607.614,79.073,121.039,82.694,113.948,113.1,1.201
2026-07-02 11:51:00,63.006,604.874,79.143,120.654,82.658,113.929,113.082,1.212
2026-07-02 11:52:00,62.84,605.815,78.993,120.684,82.819,114.047,113.294,1.22
2026-07-02 11:53:00,62.935,605.508,79.056,120.674,82.814,113.828,113.007,1.239
2026-07-02 11:54:00,62.848,606.036,78.951,121.374,82.918,113.862,113.172,1.216
2026-07-02 11:55:00,62.791,605.494,78.829,120.884,82.874,113.883,113.193,1.221
2026-07-02 11:56:00,62.913,604.59,79.376,120.709,82.727,113.851,113.199,1.211
2026-07-02 11:57:00,62.85,604.444,79.113,121.358,82.855,113.893,113.15,1.218
2026-07-02 11:58:00,62.662,606.589,79.794,121.24,82.908,113.896,113.147,1.218
2026-07-02 11:59:00,62.785,606.372,79.21,121.071,82.884,114.008,113.336,1.222
2026-07-02 12:00:00,62.682,603.949,79.733,120.566,82.745,113.872,113.139,1.24
2026-07-02 12:01:00,62.713,602.091,79.773,120.648,82.706,113.967,113.318,1.229
2026-07-02 12:02:00,62.896,606.181,79.62,121.238,82.872,114.065,113.47,1.214
2026-07-02 12:03:00,62.719,604.414,79.653,121.815,82.695,113.959,113.355,1.218
2026-07-02 12:04:00,62.895,605.199,80.331,120.856,82.691,113.989,113.304,1.196
2026-07-02 12:05:00,62.919,604.156,79.502,121.346,82.908,113.898,113.31,1.212
2026-07-02 12:06:00,62.793,603.917,79.595,120.87,82.826,113.633,112.997,1.214
2026-07-02 12:07:00,62.672,603.129,79.973,120.968,82.864,113.684,113.152,1.217
2026-07-02 12:08:00,62.815,605.248,80.087,121.081,82.97,113.805,113.127,1.225
2026-07-02 12:09:00,62.821,603.146,79.918,121.304,82.843,113.706,113.217,1.223
2026-07-02 12:10:00,62.731,601.105,80.435,120.737,82.734,113.918,113.476,1.215
2026-07-02 12:11:00,62.764,601.621,79.989,120.781,82.723,113.84,113.332,1.219
2026-07-02 12:12:00,62.647,603.202,80.166,120.741,82.641,113.663,113.264,1.22
2026-07-02 12:13:00,62.711,600.368,80.387,120.574,82.79,113.782,113.381,1.222
2026-07-02 12:14:00,62.743,603.452,80.608,120.891,82.904,113.737,113.437,1.238
2026-07-02 12:15:00,62.652,601.199,80.416,120.757,82.783,113.712,113.253,1.227
2026-07-02 12:16:00,62.869,604.768,80.386,120.989,82.7,113.692,113.314,1.213
2026-07-02 12:17:00,62.719,601.528,80.277,120.856,82.848,113.922,113.549,1.227
2026-07-02 12:18:00,62.767,601.263,80.829,120.833,82.724,113.707,113.325,1.228
2026-07-02 12:19:00,62.788,598.769,80.621,120.947,82.523,113.649,113.335,1.229
2026-07-02 12:20:00,62.752,602.452,81.014,121.326,82.713,113.81,113.507,1.204
2026-07-02 12:21:00,62.731,601.334,80.753,120.553,82.781,113.834,113.62,1.231
2026-07-02 12:22:00,62.733,602.447,80.467,120.616,82.795,113.744,113.371,1.218
2026-07-02 12:23:00,62.838,602.237,80.872,121.402,82.674,113.93,113.687,1.222
2026-07-02 12:24:00,62.758,599.762,80.966,121.253,82.925,113.866,113.643,1.218
2026-07-02 12:25:00,62.69,601.092,80.732,120.817,82.814,113.783,113.45,1.231
2026-07-02 12:26:00,62.767,601.71,80.687,120.839,82.747,113.663,113.458,1.238
2026-07-02 12:27:00,62.603,599.711,80.984,121.073,82.767,113.861,113.687,1.231
2026-07-02 12:28:00,62.582,600.204,80.959,120.823,82.774,113.914,113.725,1.209
2026-07-02 12:29:00,62.812,599.909,80.931,120.597,82.772,113.726,113.548,1.23
2026-07-02 12:30:00,62.788,600.358,81.307,121.006,82.637,114.01,113.963,1.212
2026-07-02 12:31:00,62.712,599.097,81.225,120.564,82.62,113.929,113.892,1.224
2026-07-02 12:32:00,62.773,600.685,81.259,120.637,82.718,113.789,113.66,1.244
2026-07-02 12:33:00,62.548,599.091,80.718,121.598,82.753,113.776,113.736,1.225
2026-07-02 12:34:00,62.592,597.499,80.793,120.618,82.567,113.687,113.501,1.231
2026-07-02 12:35:00,62.575,599.503,80.962,121.024,82.767,113.835,113.835,1.204
2026-07-02 12:36:00,62.704,598.112,81.235,120.747,82.716,113.658,113.688,1.208
2026-07-02 12:37:00,62.732,599.946,81.708,120.569,82.687,113.625,113.659,1.238
2026-07-02 12:38:00,62.667,596.639,81.662,120.826,82.81,113.883,114.051,1.241
2026-07-02 12:39:00,62.609,597.834,80.91,120.856,82.823,113.849,113.858,1.221
2026-07-02 12:40:00,62.577,598.192,82.051,120.654,82.624,113.753,113.75,1.223
2026-07-02 12:41:00,62.782,599.381,81.469,120.862,82.708,113.601,113.715,1.211
2026-07-02 12:42:00,62.712,596.885,81.48,121.131,82.695,113.682,113.687,1.216
2026-07-02 12:43:00,62.75,597.599,81.787,120.662,82.752,113.693,113.751,1.205
2026-07-02 12:44:00,62.612,595.631,81.276,120.959,82.663,113.886,114.089,1.204
2026-07-02 12:45:00,62.532,596.501,81.617,120.88,82.727,113.815,113.966,1.228
2026-07-02 12:46:00,62.652,595.144,81.416,121.587,82.925,113.791,113.909,1.256
2026-07-02 12:47:00,62.553,597.902,82.061,120.493,82.702,113.736,113.837,1.218
2026-07-02 12:48:00,62.766,598.336,81.876,121.165,82.795,113.769,114.008,1.227
2026-07-02 12:49:00,62.539,594.815,81.97,120.674,82.687,113.781,113.998,6.729
2026-07-02 12:50:00,62.714,597.122,81.734,120.594,82.65,113.669,113.886,1.219
2026-07-02 12:51:00,62.567,595.652,81.996,120.4,82.764,113.786,114.114,1.256
2026-07-02 12:52:00,62.567,596.614,81.868,120.773,82.813,113.837,114.135,1.21
2026-07-02 12:53:00,62.617,595.628,81.893,120.296,82.708,113.713,113.854,1.217
2026-07-02 12:54:00,62.699,597.527,82.253,120.954,82.851,113.954,114.086,1.22
2026-07-02 12:55:00,62.607,594.356,82.312,120.436,82.695,113.72,114.048,1.212
2026-07-02 12:56:00,62.538,593.973,82.418,120.385,82.828,113.813,113.902,1.211
2026-07-02 12:57:00,62.649,593.648,82.555,120.346,82.74,113.782,114.019,1.219
2026-07-02 12:58:00,62.566,593.265,82.789,121.068,82.691,113.834,114.13,1.233
2026-07-02 12:59:00,62.496,595.319,81.923,120.102,82.581,113.721,114.016,1.208
2026-07-02 13:00:00,62.474,596.117,81.994,120.602,82.713,113.798,114.081,1.239
2026-07-02 13:01:00,62.443,594.581,81.971,120.328,82.576,113.679,114.132,1.222
2026-07-02 13:02:00,62.647,594.443,82.709,119.889,82.517,113.557,113.857,1.245
2026-07-02 13:03:00,62.629,595.448,82.448,120.549,82.565,113.652,114.071,1.22
2026-07-02 13:04:00,62.569,595.555,82.212,120.377,82.903,113.684,114.037,1.218
2026-07-02 13:05:00,62.459,593.134,82.209,120.292,82.733,113.91,114.292,1.231
2026-07-02 13:06:00,62.729,595.767,82.28,120.767,82.699,113.789,114.122,1.213
2026-07-02 13:07:00,62.679,593.851,82.354,120.18,82.813,113.804,114.335,1.233
2026-07-02 13:08:00,62.526,593.593,81.99,120.31,82.62,113.711,114.199,1.219
2026-07-02 13:09:00,62.43,592.813,82.635,120.84,82.736,113.836,114.291,1.218
2026-07-02 13:10:00,62.579,591.945,82.669,119.906,82.814,113.771,114.358,1.228
2026-07-02 13:11:00,62.463,594.034,82.356,119.597,82.49,113.717,114.299,1.212
2026-07-02 13:12:00,62.509,593.738,82.494,120.454,82.725,113.752,114.271,1.227
2026-07-02 13:13:00,62.606,592.726,82.617,120.375,82.564,113.748,114.25,1.21
2026-07-02 13:14:00,62.549,593.083,82.343,119.556,82.555,113.729,114.262,1.212
2026-07-02 13:15:00,62.37,590.704,82.722,119.95,82.739,113.772,114.414,1.206
2026-07-02 13:16:00,62.462,590.696,82.642,119.761,82.779,113.721,114.36,1.205
2026-07-02 13:17:00,62.364,591.98,82.872,119.497,82.501,113.503,114.098,1.231
2026-07-02 13:18:00,62.606,591.688,82.468,119.769,82.626,113.787,114.51,1.231
2026-07-02 13:19:00,62.449,591.767,82.82,119.641,82.581,113.626,114.29,1.221
2026-07-02 13:20:00,62.52,592.374,83.15,119.931,82.678,113.616,114.413,1.22
2026-07-02 13:21:00,62.715,591.88,82.767,119.908,82.645,113.573,114.257,1.212
2026-07-02 13:22:00,62.628,593.467,82.863,120.047,82.606,113.635,114.383,1.218
2026-07-02 13:23:00,62.462,589.731,82.465,119.273,82.646,113.431,114.15,1.217
2026-07-02 13:24:00,62.468,591.28,82.935,119.917,82.623,113.688,114.393,1.199
2026-07-02 13:25:00,62.436,591.534,83.017,119.461,82.568,113.683,114.283,1.248
2026-07-02 13:26:00,62.508,590.926,82.893,119.341,82.679,113.706,114.383,1.23
2026-07-02 13:27:00,62.481,590.302,83.276,118.897,82.504,113.623,114.379,1.211
2026-07-02 13:28:00,62.442,588.719,82.714,119.77,82.689,113.79,114.704,1.211
2026-07-02 13:29:00,62.498,590.048,82.992,119.307,82.482,113.715,114.49,1.228
2026-07-02 13:30:00,62.433,587.572,82.826,119.904,82.803,113.618,114.322,1.208
2026-07-02 13:31:00,62.525,590.386,82.818,119.665,82.744,113.704,114.552,1.223
2026-07-02 13:32:00,62.416,590.398,83.205,118.993,82.589,113.612,114.508,1.221
2026-07-02 13:33:00,62.358,590.929,83.407,118.397,82.529,113.672,114.472,1.218
2026-07-02 13:34:00,62.511,589.111,82.929,120.137,82.451,113.55,114.448,1.233
2026-07-02 13:35:00,62.414,589.091,83.16,119.428,82.573,113.399,114.343,1.218
2026-07-02 13:36:00,62.467,591.025,82.874,119.287,82.449,113.739,114.579,1.222
2026-07-02 13:37:00,62.399,586.684,83.18,118.984,82.391,113.602,114.589,1.213
2026-07-02 13:38:00,62.422,590.251,83.019,119.542,82.799,113.801,114.531,1.222
2026-07-02 13:39:00,62.492,589.923,83.218,119.339,82.538,113.714,114.711,1.21
2026-07-02 13:40:00,62.401,587.505,82.889,119.054,82.511,113.722,114.66,1.236
2026-07-02 13:41:00,62.545,587.419,83.478,118.369,82.697,113.496,114.301,1.216
2026-07-02 13:42:00,62.486,587.899,82.913,119.271,82.447,113.512,114.505,1.22
2026-07-02 13:43:00,62.468,589.788,83.26,118.899,82.523,113.531,114.489,1.217
2026-07-02 13:44:00,62.494,587.746,83.067,118.895,82.609,113.503,114.525,1.209
2026-07-02 13:45:00,62.379,587.842,83.217,118.804,82.487,113.425,114.351,1.213
2026-07-02 13:46:00,62.32,587.76,83.328,118.825,82.545,113.634,114.55,1.221
2026-07-02 13:47:00,62.312,585.594,82.652,119.26,82.582,113.613,114.63,1.236
2026-07-02 13:48:00,62.441,586.453,82.774,118.312,82.493,113.564,114.606,1.213
2026-07-02 13:49:00,62.519,589.258,83.116,118.141,82.451,113.495,114.556,1.226
2026-07-02 13:50:00,62.266,586.741,83.182,118.807,82.473,113.462,114.512,1.206
2026-07-02 13:51:00,62.445,589.647,83.462,118.823,82.448,113.481,114.608,1.245
2026-07-02 13:52:00,62.496,584.935,82.729,118.458,82.655,113.45,114.64,1.222
2026-07-02 13:53:00,62.271,586.375,83.441,118.631,82.546,113.419,114.341,1.211
2026-07-02 13:54:00,62.46,586.149,83.191,118.167,82.374,113.694,114.683,1.239
2026-07-02 13:55:00,62.418,585.654,82.806,119.291,82.611,113.612,114.729,1.22
2026-07-02 13:56:00,62.528,588.897,83.197,118.284,82.613,113.544,114.601,1.209
2026-07-02 13:57:00,62.42,587.098,83.109,118.677,82.607,113.575,114.515,1.221
2026-07-02 13:58:00,62.424,585.091,83.173,118.608,82.494,113.521,114.682,1.23
2026-07-02 13:59:00,62.292,585.921,82.753,117.965,82.393,113.296,114.356,1.225
2026-07-02 14:00:00,62.241,586.446,83.097,117.841,82.339,113.568,114.64,1.22
2026-07-02 14:01:00,62.489,586.135,83.289,117.78,82.488,113.545,114.729,1.236
2026-07-02 14:02:00,62.303,584.873,83.395,117.982,82.256,113.589,114.748,1.226
2026-07-02 14:03:00,62.359,585.155,82.669,118.198,82.513,113.379,114.403,1.205
2026-07-02 14:04:00,62.37,585.488,83.145,117.732,82.277,113.284,114.474,1.225
2026-07-02 14:05:00,62.303,584.793,82.896,117.643,82.304,113.619,114.747,1.237
2026-07-02 14:06:00,62.294,586.803,82.325,117.991,82.429,113.651,114.824,1.217
2026-07-02 14:07:00,62.434,586.862,83.271,118.39,82.428,113.654,114.738,1.232
2026-07-02 14:08:00,62.326,585.131,82.71,118.008,82.546,113.425,114.664,1.216
2026-07-02 14:09:00,62.504,586.577,83.098,117.765,82.232,113.646,114.728,1.216
2026-07-02 14:10:00,62.355,585.585,82.928,117.585,82.285,113.439,114.595,1.233
2026-07-02 14:11:00,62.313,583.55,83.028,116.944,82.305,113.628,114.817,1.205
2026-07-02 14:12:00,62.355,586.68,82.957,117.072,82.269,113.403,114.575,1.235
2026-07-02 14:13:00,62.438,586.195,82.813,117.101,82.309,113.539,114.655,1.215
2026-07-02 14:14:00,62.263,584.728,82.774,117.918,82.414,113.601,114.898,1.201
2026-07-02 14:15:00,62.411,585.325,82.655,117.212,82.341,113.399,114.45,1.233
2026-07-02 14:16:00,62.401,584.843,82.805,117.174,82.247,113.651,114.83,1.212
2026-07-02 14:17:00,62.309,582.753,83.207,117.351,82.26,113.568,114.631,1.196
2026-07-02 14:18:00,62.344,583.337,83.029,117.391,82.417,113.528,114.716,1.219
2026-07-02 14:19:00,62.346,584.692,82.871,117.595,82.314,113.372,114.593,1.214
2026-07-02 14:20:00,62.33,585.325,82.521,117.268,82.476,113.471,114.683,1.214
2026-07-02 14:21:00,62.322,584.157,82.299,117.468,82.473,113.599,114.712,1.207
2026-07-02 14:22:00,62.459,584.92,82.61,117.155,82.363,113.508,114.648,1.217
2026-07-02 14:23:00,62.301,582.96,82.593,117.045,82.422,113.348,114.517,1.248
2026-07-02 14:24:00,62.33,585.035,82.372,116.854,82.202,113.547,114.648,1.22
2026-07-02 14:25:00,62.408,582.914,82.605,116.952,82.441,113.368,114.587,1.21
2026-07-02 14:26:00,62.387,584.182,82.235,116.713,82.28,113.3,114.525,1.247
2026-07-02 14:27:00,62.32,583.634,82.988,116.164,82.296,113.586,114.795,1.226
2026-07-02 14:28:00,62.431,585.277,82.625,116.534,82.201,113.216,114.496,1.219
2026-07-02 14:29:00,62.349,584.732,83.043,116.407,82.346,113.521,114.73,1.216
2026-07-02 14:30:00,62.274,582.431,82.171,116.667,82.468,113.503,114.777,1.22
2026-07-02 14:31:00,62.317,585.821,82.523,116.655,82.383,113.457,114.627,1.205
2026-07-02 14:32:00,62.243,582.958,82.649,116.361,82.274,113.368,114.465,1.241
2026-07-02 14:33:00,62.29,582.115,82.53,116.433,82.525,113.306,114.584,1.209
2026-07-02 14:34:00,62.321,583.172,82.236,115.968,82.297,113.399,114.637,1.229
2026-07-02 14:35:00,62.259,582.027,82.367,116.368,82.239,113.52,114.763,1.231
2026-07-02 14:36:00,62.195,581.586,82.709,116.387,82.35,113.336,114.561,1.246
2026-07-02 14:37:00,62.462,582.971,82.684,115.983,82.295,113.31,114.565,1.216
2026-07-02 14:38:00,62.315,581.113,82.697,115.768,82.272,113.368,114.555,1.211
2026-07-02 14:39:00,62.383,584.559,82.335,115.905,82.335,113.403,114.543,1.238
2026-07-02 14:40:00,62.417,580.267,82.175,116.112,82.344,113.285,114.54,1.232
2026-07-02 14:41:00,62.368,584.206,82.422,115.659,82.316,113.548,114.759,1.214
2026-07-02 14:42:00,62.32,584.16,82.471,116.669,82.413,113.353,114.548,1.243
2026-07-02 14:43:00,62.422,583.724,81.797,115.319,82.312,113.568,114.742,1.219
2026-07-02 14:44:00,62.475,582.506,82.212,115.589,82.316,113.449,114.587,1.2
2026-07-02 14:45:00,62.33,582.726,81.562,116.062,82.42,113.314,114.533,1.215
2026-07-02 14:46:00,62.392,582.618,82.276,115.973,82.243,113.505,114.717,1.212
2026-07-02 14:47:00,62.41,583.027,82.369,115.762,82.152,113.223,114.397,1.249
2026-07-02 14:48:00,62.471,585.211,81.74,115.42,82.288,113.483,114.668,1.221
2026-07-02 14:49:00,62.38,582.039,81.721,115.594,82.196,113.304,114.292,1.221
2026-07-02 14:50:00,62.172,582.196,81.93,115.932,82.214,113.287,114.355,1.218
2026-07-02 14:51:00,62.391,581.576,82.069,115.634,82.194,113.199,114.41,1.207
2026-07-02 14:52:00,62.423,583.087,81.474,115.657,82.177,113.174,114.282,1.222
2026-07-02 14:53:00,62.471,583.451,81.366,115.408,82.363,113.423,114.495,1.206
2026-07-02 14:54:00,62.497,581.998,81.249,114.947,82.132,113.35,114.426,1.214
2026-07-02 14:55:00,62.292,582.876,82.064,115.539,82.231,113.577,114.695,1.218
2026-07-02 14:56:00,62.317,581.842,81.683,114.701,82.093,113.238,114.217,1.221
2026-07-02 14:57:00,62.371,581.667,81.665,115.004,82.299,113.251,114.431,1.229
2026-07-02 14:58:00,62.226,578.933,80.952,115.271,82.26,113.247,114.313,1.241
2026-07-02 14:59:00,62.243,579.435,81.722,115.528,82.219,113.402,114.487,1.233
2026-07-02 15:00:00,62.287,580.582,81.735,114.805,82.183,113.432,114.539,1.204
2026-07-02 15:01:00,62.328,582.395,81.986,114.985,82.169,113.25,114.275,1.22
2026-07-02 15:02:00,62.345,580.905,81.307,114.755,82.342,113.332,114.323,1.219
2026-07-02 15:03:00,62.432,581.358,81.31,115.102,82.044,113.487,114.552,1.218
2026-07-02 15:04:00,62.382,580.613,80.996,114.37,82.264,113.168,114.134,1.223
2026-07-02 15:05:00,62.276,580.34,81.696,114.853,82.206,113.362,114.398,1.224
2026-07-02 15:06:00,62.279,580.421,81.229,114.551,82.285,113.241,114.282,1.238
2026-07-02 15:07:00,62.368,581.153,81.096,114.314,82.277,113.236,114.244,1.248
2026-07-02 15:08:00,62.304,581.042,81.534,115.098,82.354,113.257,114.363,1.238
2026-07-02 15:09:00,62.442,581.21,81.063,114.66,82.18,113.301,114.349,1.219
2026-07-02 15:10:00,62.335,580.989,80.988,114.711,82.18,113.39,114.318,1.223
2026-07-02 15:11:00,62.319,580.124,81.348,114.315,81.982,113.276,114.261,1.245
2026-07-02 15:12:00,62.352,580.975,80.918,114.841,82.119,113.424,114.302,1.218
2026-07-02 15:13:00,62.27,581.91,81.254,114.457,82.315,113.237,114.126,1.221
2026-07-02 15:14:00,62.369,581.713,81.3,114.737,82.378,113.221,114.065,1.236
2026-07-02 15:15:00,62.267,581.78,80.983,114.058,82.319,113.247,114.196,1.224
2026-07-02 15:16:00,62.398,581.718,80.764,114.2,82.295,113.187,114.141,1.211
2026-07-02 15:17:00,62.276,581.547,80.737,113.746,82.072,113.334,114.206,1.244
2026-07-02 15:18:00,62.417,581.701,80.634,113.581,82.291,113.234,114.212,1.239
2026-07-02 15:19:00,62.361,580.825,80.269,113.594,82.099,113.117,113.966,1.206
2026-07-02 15:20:00,62.266,577.977,79.99,113.779,82.263,113.258,114.183,1.217
2026-07-02 15:21:00,62.333,581.427,81.13,114.229,82.278,113.163,113.992,1.24
2026-07-02 15:22:00,62.311,580.059,80.607,114.044,82.203,113.389,114.313,1.226
2026-07-02 15:23:00,62.405,580.767,80.373,114.075,82.279,113.352,114.23,1.248
2026-07-02 15:24:00,62.188,577.66,80.213,113.627,82.071,113.197,114.06,1.243
2026-07-02 15:25:00,62.487,580.657,80.449,113.208,82.223,113.143,114.092,1.255
2026-07-02 15:26:00,62.394,580.293,80.136,113.429,82.174,113.251,114.002,1.247
2026-07-02 15:27:00,62.411,580.711,80.662,113.353,82.15,113.137,114.005,1.226
2026-07-02 15:28:00,62.439,579.871,79.902,113.249,82.3,113.168,113.887,1.219
2026-07-02 15:29:00,62.49,580.543,80.314,114.035,82.074,113.465,114.17,1.228
2026-07-02 15:30:00,62.284,581.509,79.939,113.437,82.259,113.267,114.041,1.248
2026-07-02 15:31:00,62.282,579.765,80.056,112.58,81.94,113.255,114.025,1.221
2026-07-02 15:32:00,62.464,581.519,80.225,112.694,82.213,113.158,113.843,1.238
2026-07-02 15:33:00,62.287,582.391,79.641,112.912,82.119,113.255,113.905,1.241
2026-07-02 15:34:00,62.299,580.614,79.835,113.02,81.992,113.375,114.195,1.235
2026-07-02 15:35:00,62.395,579.234,79.271,113.457,82.185,113.098,113.872,1.229
2026-07-02 15:36:00,62.406,581.708,80.097,112.566,81.989,113.205,113.796,1.218
2026-07-02 15:37:00,62.281,583.107,79.598,112.641,82.174,113.176,113.788,1.243
2026-07-02 15:38:00,62.398,581.114,79.639,112.781,82.163,113.294,114.017,1.215
2026-07-02 15:39:00,62.501,580.424,79.924,112.737,82.014,113.26,113.853,1.24
2026-07-02 15:40:00,62.398,579.545,78.888,112.915,82.069,113.32,113.949,1.232
2026-07-02 15:41:00,62.338,579.598,79.102,112.722,82.325,113.187,113.732,1.231
2026-07-02 15:42:00,62.292,579.915,79.621,112.77,82.065,113.373,113.928,1.233
2026-07-02 15:43:00,62.42,582.442,79.584,112.671,82.27,113.138,113.675,1.245
2026-07-02 15:44:00,62.367,580.737,79.115,112.145,81.851,113.138,113.77,1.241
2026-07-02 15:45:00,62.498,581.97,79.322,112.659,82.109,113.205,113.724,1.254
2026-07-02 15:46:00,62.43,580.524,79.148,112.49,82.088,113.1,113.726,1.237
2026-07-02 15:47:00,62.409,579.994,78.969,112.762,82.182,113.21,113.769,1.238
2026-07-02 15:48:00,62.389,579.989,79.246,112.505,81.992,113.453,114.002,1.247
